,"ID","elevation","gridID","island","year",".geo","reference_new","reference_old","strata","upland_old","upland_new"
179,5854280,661,12011002,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9145459261074,-17.88622583713702]}",777,777,777,1,1
180,5635736,744,11732320,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.94230386838672,-17.871673129534287]}",777,777,777,1,1
181,3775633,758,9302230,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.95011921135853,-17.74635814739962]}",777,777,777,1,1
182,2478928,644,7549243,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.55153671979474,-17.657694428857013]}",777,777,777,1,1
183,2997455,635,8244020,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.68089412070793,-17.69299821952292]}",777,777,777,1,1
184,2465561,645,7529562,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9361054929263,-17.6552689775899]}",777,777,777,1,1
185,4096274,804,9739226,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0678883451066,-17.76845670338895]}",777,777,777,1,1
186,3814901,551,9354792,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9393394279491,-17.749322587837213]}",777,777,777,1,1
187,1437421,668,5814511,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.85337065525886,-17.567144248217772]}",777,777,777,1,1
188,2717136,820,7871644,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9875789587063,-17.672516631044985]}",777,777,777,1,1
189,1723241,732,6372216,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.89433383221473,-17.59571067425277]}",777,777,777,1,1
190,5153403,1005,11111707,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.960898994768,-17.83960327389123]}",777,777,777,1,1
191,3380580,760,8760632,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0013231825534,-17.718330710535085]}",777,777,777,1,1
192,5309515,590,11311292,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8776251679301,-17.85038305730066]}",777,777,777,1,1
193,2021022,610,6877295,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.92829014995442,-17.621582154435416]}",777,777,777,1,1
194,2262546,634,7245347,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.88651848924292,-17.640716269987166]}",777,777,777,1,1
195,4274047,792,9980816,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.96332444603513,-17.78139244348027]}",777,777,777,1,1
196,3968233,748,9564495,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.74206939155647,-17.76091085500235]}",777,777,777,1,1
197,2054097,722,6929935,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.93960892253438,-17.62427710028777]}",777,777,777,1,1
198,3369125,767,8744883,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.01021650386616,-17.71752222677938]}",777,777,777,1,1
199,3646083,582,9128395,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.87789466251536,-17.737734320672075]}",777,777,777,1,1
200,15703568,805,6,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38814231817707,-16.629303091596995]}",777,777,777,1,1
201,269541,713,8,"vanua","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93114413347223,-16.79315579942039]}",777,777,777,1,1
202,381968,751,8,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.94542734648974,-16.851905619001812]}",777,777,777,1,1
203,326161,812,8,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93572554142125,-16.819296774188274]}",777,777,777,1,1
204,249012,635,11,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9233287905004,-16.786148940204257]}",777,777,777,1,1
205,16432425,579,4,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.17982300378975,-16.657600023046754]}",777,777,777,1,1
206,302458,695,11,"vanua","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92144232840374,-16.807169517852657]}",777,777,777,1,1
207,315917,878,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91713041503996,-16.81363738789831]}",777,777,777,1,1
208,322209,858,11,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91847788796616,-16.816871322921145]}",777,777,777,1,1
209,21522838,660,1,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.73515693815062,-16.843551286859494]}",777,777,777,1,1
210,367083,1111,8,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.96725640789384,-16.843281792274254]}",777,777,777,1,1
211,323660,815,8,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93868998185883,-16.81794930126209]}",777,777,777,1,1
212,342923,812,8,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.94273240063737,-16.828998579256762]}",777,777,777,1,1
213,21150556,665,1,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.76830477213463,-16.830076557597707]}",777,777,777,1,1
214,315389,807,11,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9136269854319,-16.813367893313085]}",777,777,777,1,1
215,21583679,674,1,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.74674520531573,-16.845707243541383]}",777,777,777,1,1
216,15946750,704,6,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38329141564282,-16.638196412909778]}",777,777,777,1,1
217,325164,813,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9376120035179,-16.818757785017795]}",777,777,777,1,1
218,347578,1105,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.95728510824011,-16.831963019694356]}",777,777,777,1,1
219,339155,807,8,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93949846561455,-16.826842622574873]}",777,777,777,1,1
220,16173963,799,4,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.16230585574942,-16.64870670173397]}",777,777,777,1,1
221,23510883,1215,8,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.98695928657116,-16.899875655173787]}",777,777,777,1,1
222,306936,668,11,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9241372742561,-16.809325474534546]}",777,777,777,1,1
223,22629348,858,8,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.99528384475838,-16.868075294115954]}",777,777,777,1,1
224,331546,919,8,"vanua","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93303059556888,-16.82226121462587]}",777,777,777,1,1
225,2458286,591,7519016,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9285596445397,-17.65472998841942]}",777,777,172,1,1
226,3419082,776,8813232,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0013231825534,-17.72102565638744]}",777,777,172,1,1
227,7594833,612,14299414,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.00347913923525,-18.003725476299863]}",777,777,172,1,1
228,4289793,590,10001462,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.85175368774748,-17.783009410991696]}",777,777,172,1,1
229,2733310,617,7892503,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9363749875115,-17.67386410397117]}",777,777,172,1,1
230,17276770,685,5,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38948979110324,-16.685627459911288]}",777,777,172,1,1
231,2813355,670,7996627,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.63211560078025,-17.680601468602063]}",712,712,712,1,1
232,4922122,744,10811459,"viti","2006-2007","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.8398959259971,-17.824781071703256]}",712,712,712,1,1
233,4662442,798,10474915,"viti","2008-2009","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.86684538452067,-17.807263923662916]}",712,712,712,1,1
234,8844318,888,15825326,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.1490062152626,-18.08160941143302]}",712,712,712,1,1
235,7038283,650,13563917,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.2592295006241,-17.964379266855417]}",712,712,712,1,1
236,5821944,993,11969264,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.01129448220712,-17.883530891284664]}",712,712,712,1,1
237,6445340,796,12784580,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.01614538474132,-17.925572046581465]}",712,712,712,1,1
238,336747,684,3343039,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.05818654003815,-17.43859533106027]}",712,712,712,1,1
239,4384393,1052,10123087,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.03420152195213,-17.788399302696405]}",712,712,712,1,1
240,9313294,707,16403822,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.11990080005717,-18.111523310394205]}",712,712,712,1,1
241,3846094,1022,9397131,"viti","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.0126419551333,-17.750939555348623]}",712,712,712,1,1
242,1795998,727,6503966,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.96521090813178,-17.60217854429844]}",712,712,712,1,1
243,2692647,826,7840106,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.99377733416674,-17.670899663533575]}",712,712,712,1,1
244,3204460,787,8523914,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.99620278543387,-17.706203454199468]}",712,712,712,1,1
245,4238561,1035,9933593,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.99620278543387,-17.778697497627917]}",712,712,712,1,1
246,6137756,599,12379382,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.965480402717,-17.90509045810353]}",712,712,712,1,1
247,320292,757,3290428,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.05522209960054,-17.435900385207916]}",712,712,712,1,1
248,3681220,798,9176021,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.95874303808608,-17.73989027735395]}",712,712,712,1,1
249,8541204,854,15455745,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.75743058291494,-18.06463125256316]}",712,712,712,1,1
250,2080984,651,6972021,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.94122589004576,-17.62643305696966]}",712,712,712,1,1
251,2340841,827,7356299,"viti","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.02557769522457,-17.645836667106636]}",712,712,712,1,1
252,1655247,597,6241374,"viti","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.08028509602747,-17.587895331280933]}",712,712,712,1,1
253,15642763,768,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3867948452509,-16.627147134915106]}",712,712,712,1,1
254,13553144,671,6,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.49297571183382,-16.551419156463822]}",712,712,712,1,1
255,330627,757,11,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91820839338092,-16.821452730870163]}",712,712,712,1,1
256,332032,919,8,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93303059556888,-16.822530709211094]}",712,712,712,1,1
257,15680127,586,4,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.20811993523955,-16.630650564523165]}",712,712,712,1,1
258,349549,712,8,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92952716596082,-16.83250200886482]}",712,712,712,1,1
259,15635163,768,6,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.3867948452509,-16.626877640329866]}",712,712,712,1,1
260,328172,951,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92198131757422,-16.82010525794398]}",712,712,712,1,1
261,11995217,632,6,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.51264881655607,-16.49563377732001]}",712,712,712,1,1
262,374402,617,8,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9300661551313,-16.847054716467568]}",712,712,712,1,1
263,377533,680,8,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9376120035179,-16.849210673149443]}",712,712,712,1,1
264,24134133,636,8,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.99878727436644,-16.921974211163132]}",712,712,712,1,1
265,290385,747,8,"vanua","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92656272552324,-16.801510131562708]}",712,712,712,1,1
266,260320,673,8,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92898817679034,-16.789921864397556]}",712,712,712,1,1
267,273257,710,8,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92656272552324,-16.794503272346574]}",712,712,712,1,1
268,21218942,646,1,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.76426235335606,-16.83250200886482]}",712,712,712,1,1
269,276142,725,8,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93114413347223,-16.795850745272745]}",712,712,712,1,1
270,333962,881,8,"vanua","2014-2015","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.93356958473936,-16.82360868755204]}",712,712,712,1,1
271,312577,730,11,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92440676884135,-16.8120204203869]}",712,712,712,1,1
272,338275,751,11,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92278980132994,-16.826034138819168]}",712,712,712,1,1
273,374264,1117,8,"vanua","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.96887337540525,-16.847863200223273]}",712,712,712,1,1
274,374758,876,8,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.95701561365487,-16.847863200223273]}",712,712,712,1,1
275,23647701,945,8,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.99207968369063,-16.90472655770803]}",712,712,712,1,1
276,360231,1117,8,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.9648309566267,-16.83923937349573]}",712,712,712,1,1
277,332549,939,11,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.92440676884135,-16.822800203796334]}",712,712,777,1,1
278,292193,612,11,"vanua","2009-2010","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.91093203957956,-16.802318615318413]}",712,712,777,1,1
279,2443657,641,7498080,"viti","2013-2014","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.9579345543304,-17.65338251549325]}",712,712,172,1,1
280,380604,850,8,"vanua","2012-2013","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.95539864614346,-16.851366629831332]}",712,712,172,1,1
281,23237367,872,8,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.98962445846843,-16.889634860934834]}",712,712,172,1,1
282,1876428,908,6640981,"viti","2015-2016","{""geodesic"":false,""type"":""Point"",""coordinates"":[178.03716596238974,-17.608915908929333]}",172,172,112,1,1
283,14989151,620,6,"vanua","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[179.38329141564282,-16.603970600584816]}",172,172,112,1,1
284,4542549,580,10322575,"viti","2011-2012","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.92343924742022,-17.799179086105838]}",172,172,712,1,1
285,23336151,897,8,"vanua","2016-2017","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.99420586641742,-16.893407785128133]}",172,172,712,1,1
286,4868913,690,10742346,"viti","2005-2006","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.63238509536546,-17.822086125850888]}",172,172,777,1,1
287,282338,819,11,"vanua","2010-2011","{""geodesic"":false,""type"":""Point"",""coordinates"":[-179.90796759914195,-16.797737207369394]}",172,172,777,1,1
288,4778444,612,10626642,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.63669700872924,-17.8161572449757]}",172,172,172,1,1
289,2378674,675,7408392,"viti","2007-2008","{""geodesic"":false,""type"":""Point"",""coordinates"":[177.88220657587914,-17.64907060212947]}",172,172,172,1,1
